course_id,student_id,course_code,course_title,credit,semester,faculty,section,enrolled_status
CRS057103,2026035100000571,FIN221,Corporate Finance,3.0,3,Dr. Rahman,C,Enrolled
CRS057104,2026035100000571,MKT301,Marketing Management,3.0,3,Dr. Rahman,C,Enrolled
CRS057105,2026035100000571,ACC211,Financial Accounting,3.0,3,Dr. Karim,C,Enrolled
CRS057201,2026045200000572,ENG101,Composition and Rhetoric,3.0,4,Mr. Chowdhury,D,Enrolled
CRS057202,2026045200000572,ENG205,Bangladeshi Literature,3.0,4,Dr. Karim,D,Enrolled
CRS057203,2026045200000572,ENG221,Phonetics,3.0,4,Dr. Karim,D,Enrolled
CRS057204,2026045200000572,ENG303,Postcolonial Studies,3.0,4,Mr. Chowdhury,D,Enrolled
CRS057205,2026045200000572,ENG315,ELT Methods,3.0,4,Mr. Chowdhury,D,Enrolled
CRS057301,2026055300000573,LAW101,Legal System of Bangladesh,3.0,5,Prof. Sultana,A,Enrolled
CRS057302,2026055300000573,LAW203,Constitutional Law,3.0,5,Ms. Akter,A,Enrolled
CRS057303,2026055300000573,LAW221,Criminal Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS057304,2026055300000573,LAW303,Contract Law,3.0,5,Dr. Karim,A,Enrolled
CRS057305,2026055300000573,LAW315,Land Laws,3.0,5,Prof. Sultana,A,Enrolled
CRS057401,2026065400000574,PHR101,Pharmaceutical Chemistry,3.0,6,Dr. Karim,B,Enrolled
CRS057402,2026065400000574,PHR203,Pharmacognosy,3.0,6,Dr. Rahman,B,Enrolled
CRS057403,2026065400000574,PHR221,Human Physiology,3.0,6,Prof. Sultana,B,Enrolled
CRS057404,2026065400000574,PHR303,Clinical Pharmacy,3.0,6,Dr. Karim,B,Enrolled
CRS057405,2026065400000574,PHR315,Dosage Form Design,3.0,6,Ms. Akter,B,Enrolled
CRS057501,2026075500000575,CE101,Engineering Drawing,3.0,7,Dr. Rahman,C,Enrolled
CRS057502,2026075500000575,CE203,Structural Mechanics,3.0,7,Prof. Sultana,C,Enrolled
CRS057503,2026075500000575,CE221,Surveying,3.0,7,Mr. Chowdhury,C,Enrolled
CRS057504,2026075500000575,CE303,Transportation Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS057505,2026075500000575,CE315,Environmental Engineering,3.0,7,Dr. Karim,C,Enrolled
CRS057601,2026085600000576,ECO101,Microeconomics,3.0,8,Ms. Akter,D,Enrolled
CRS057602,2026085600000576,ECO203,Macroeconomics,3.0,8,Ms. Akter,D,Enrolled
CRS057603,2026085600000576,ECO221,Bangladesh Economy,3.0,8,Dr. Karim,D,Enrolled
CRS057604,2026085600000576,ECO303,Development Economics,3.0,8,Prof. Sultana,D,Enrolled
CRS057605,2026085600000576,ECO315,Econometrics,3.0,8,Ms. Akter,D,Enrolled
CRS057701,2026014900000577,CSE101,Structured Programming,3.0,1,Ms. Akter,A,Enrolled
CRS057702,2026014900000577,CSE203,Data Structures,3.0,1,Mr. Chowdhury,A,Enrolled
CRS057703,2026014900000577,CSE211,Database Systems,3.0,1,Dr. Karim,A,Enrolled
CRS057704,2026014900000577,CSE305,Operating Systems,3.0,1,Mr. Chowdhury,A,Enrolled
CRS057705,2026014900000577,CSE321,Artificial Intelligence,3.0,1,Mr. Chowdhury,A,Enrolled
CRS057801,2026025000000578,EEE101,Electrical Circuits,3.0,2,Prof. Sultana,B,Enrolled
CRS057802,2026025000000578,EEE203,Digital Electronics,3.0,2,Mr. Chowdhury,B,Enrolled
CRS057803,2026025000000578,EEE221,Signals and Systems,3.0,2,Dr. Rahman,B,Enrolled
CRS057804,2026025000000578,EEE303,Power Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS057805,2026025000000578,EEE315,Control Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS057901,2026035100000579,BUS101,Principles of Management,3.0,3,Prof. Sultana,C,Enrolled
CRS057902,2026035100000579,BUS203,Business Communication,3.0,3,Prof. Sultana,C,Enrolled
CRS057903,2026035100000579,FIN221,Corporate Finance,3.0,3,Mr. Chowdhury,C,Enrolled
CRS057904,2026035100000579,MKT301,Marketing Management,3.0,3,Ms. Akter,C,Enrolled
CRS057905,2026035100000579,ACC211,Financial Accounting,3.0,3,Dr. Rahman,C,Enrolled
CRS058001,2026045200000580,ENG101,Composition and Rhetoric,3.0,4,Mr. Chowdhury,D,Enrolled
CRS058002,2026045200000580,ENG205,Bangladeshi Literature,3.0,4,Prof. Sultana,D,Enrolled
CRS058003,2026045200000580,ENG221,Phonetics,3.0,4,Ms. Akter,D,Enrolled
CRS058004,2026045200000580,ENG303,Postcolonial Studies,3.0,4,Dr. Rahman,D,Enrolled
CRS058005,2026045200000580,ENG315,ELT Methods,3.0,4,Dr. Rahman,D,Enrolled
CRS058101,2026055300000581,LAW101,Legal System of Bangladesh,3.0,5,Dr. Rahman,A,Enrolled
CRS058102,2026055300000581,LAW203,Constitutional Law,3.0,5,Dr. Rahman,A,Enrolled
CRS058103,2026055300000581,LAW221,Criminal Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS058104,2026055300000581,LAW303,Contract Law,3.0,5,Ms. Akter,A,Enrolled
CRS058105,2026055300000581,LAW315,Land Laws,3.0,5,Ms. Akter,A,Enrolled
CRS058201,2026065400000582,PHR101,Pharmaceutical Chemistry,3.0,6,Mr. Chowdhury,B,Enrolled
CRS058202,2026065400000582,PHR203,Pharmacognosy,3.0,6,Dr. Karim,B,Enrolled
CRS058203,2026065400000582,PHR221,Human Physiology,3.0,6,Ms. Akter,B,Enrolled
CRS058204,2026065400000582,PHR303,Clinical Pharmacy,3.0,6,Mr. Chowdhury,B,Enrolled
CRS058205,2026065400000582,PHR315,Dosage Form Design,3.0,6,Prof. Sultana,B,Enrolled
CRS058301,2026075500000583,CE101,Engineering Drawing,3.0,7,Prof. Sultana,C,Enrolled
CRS058302,2026075500000583,CE203,Structural Mechanics,3.0,7,Dr. Karim,C,Enrolled
CRS058303,2026075500000583,CE221,Surveying,3.0,7,Prof. Sultana,C,Enrolled
CRS058304,2026075500000583,CE303,Transportation Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS058305,2026075500000583,CE315,Environmental Engineering,3.0,7,Mr. Chowdhury,C,Enrolled
CRS058401,2026085600000584,ECO101,Microeconomics,3.0,8,Ms. Akter,D,Enrolled
CRS058402,2026085600000584,ECO203,Macroeconomics,3.0,8,Dr. Karim,D,Enrolled
CRS058403,2026085600000584,ECO221,Bangladesh Economy,3.0,8,Ms. Akter,D,Enrolled
CRS058404,2026085600000584,ECO303,Development Economics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS058405,2026085600000584,ECO315,Econometrics,3.0,8,Dr. Karim,D,Enrolled
CRS058501,2026014900000585,CSE101,Structured Programming,3.0,1,Ms. Akter,A,Enrolled
CRS058502,2026014900000585,CSE203,Data Structures,3.0,1,Mr. Chowdhury,A,Enrolled
CRS058503,2026014900000585,CSE211,Database Systems,3.0,1,Dr. Karim,A,Enrolled
CRS058504,2026014900000585,CSE305,Operating Systems,3.0,1,Ms. Akter,A,Enrolled
CRS058505,2026014900000585,CSE321,Artificial Intelligence,3.0,1,Dr. Karim,A,Enrolled
CRS058601,2026025000000586,EEE101,Electrical Circuits,3.0,2,Prof. Sultana,B,Enrolled
CRS058602,2026025000000586,EEE203,Digital Electronics,3.0,2,Dr. Rahman,B,Enrolled
CRS058603,2026025000000586,EEE221,Signals and Systems,3.0,2,Dr. Rahman,B,Enrolled
CRS058604,2026025000000586,EEE303,Power Systems,3.0,2,Dr. Karim,B,Enrolled
CRS058605,2026025000000586,EEE315,Control Systems,3.0,2,Ms. Akter,B,Enrolled
CRS058701,2026035100000587,BUS101,Principles of Management,3.0,3,Ms. Akter,C,Enrolled
CRS058702,2026035100000587,BUS203,Business Communication,3.0,3,Prof. Sultana,C,Enrolled
CRS058703,2026035100000587,FIN221,Corporate Finance,3.0,3,Ms. Akter,C,Enrolled
CRS058704,2026035100000587,MKT301,Marketing Management,3.0,3,Dr. Karim,C,Enrolled
CRS058705,2026035100000587,ACC211,Financial Accounting,3.0,3,Prof. Sultana,C,Enrolled
CRS058801,2026045200000588,ENG101,Composition and Rhetoric,3.0,4,Prof. Sultana,D,Enrolled
CRS058802,2026045200000588,ENG205,Bangladeshi Literature,3.0,4,Dr. Rahman,D,Enrolled
CRS058803,2026045200000588,ENG221,Phonetics,3.0,4,Prof. Sultana,D,Enrolled
CRS058804,2026045200000588,ENG303,Postcolonial Studies,3.0,4,Ms. Akter,D,Enrolled
CRS058805,2026045200000588,ENG315,ELT Methods,3.0,4,Dr. Karim,D,Enrolled
CRS058901,2026055300000589,LAW101,Legal System of Bangladesh,3.0,5,Dr. Karim,A,Enrolled
CRS058902,2026055300000589,LAW203,Constitutional Law,3.0,5,Prof. Sultana,A,Enrolled
CRS058903,2026055300000589,LAW221,Criminal Law,3.0,5,Dr. Rahman,A,Enrolled
CRS058904,2026055300000589,LAW303,Contract Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS058905,2026055300000589,LAW315,Land Laws,3.0,5,Dr. Karim,A,Enrolled
CRS059001,2026065400000590,PHR101,Pharmaceutical Chemistry,3.0,6,Dr. Karim,B,Enrolled
CRS059002,2026065400000590,PHR203,Pharmacognosy,3.0,6,Mr. Chowdhury,B,Enrolled
CRS059003,2026065400000590,PHR221,Human Physiology,3.0,6,Prof. Sultana,B,Enrolled
CRS059004,2026065400000590,PHR303,Clinical Pharmacy,3.0,6,Dr. Rahman,B,Enrolled
CRS059005,2026065400000590,PHR315,Dosage Form Design,3.0,6,Mr. Chowdhury,B,Enrolled
CRS059101,2026075500000591,CE101,Engineering Drawing,3.0,7,Prof. Sultana,C,Enrolled
CRS059102,2026075500000591,CE203,Structural Mechanics,3.0,7,Prof. Sultana,C,Enrolled
CRS059103,2026075500000591,CE221,Surveying,3.0,7,Dr. Rahman,C,Enrolled
CRS059104,2026075500000591,CE303,Transportation Engineering,3.0,7,Prof. Sultana,C,Enrolled
CRS059105,2026075500000591,CE315,Environmental Engineering,3.0,7,Prof. Sultana,C,Enrolled
CRS059201,2026085600000592,ECO101,Microeconomics,3.0,8,Dr. Rahman,D,Enrolled
CRS059202,2026085600000592,ECO203,Macroeconomics,3.0,8,Dr. Karim,D,Enrolled
CRS059203,2026085600000592,ECO221,Bangladesh Economy,3.0,8,Dr. Rahman,D,Enrolled
CRS059204,2026085600000592,ECO303,Development Economics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS059205,2026085600000592,ECO315,Econometrics,3.0,8,Dr. Karim,D,Enrolled
CRS059301,2026014900000593,CSE101,Structured Programming,3.0,1,Mr. Chowdhury,A,Enrolled
CRS059302,2026014900000593,CSE203,Data Structures,3.0,1,Dr. Rahman,A,Enrolled
CRS059303,2026014900000593,CSE211,Database Systems,3.0,1,Dr. Karim,A,Enrolled
CRS059304,2026014900000593,CSE305,Operating Systems,3.0,1,Dr. Karim,A,Enrolled
CRS059305,2026014900000593,CSE321,Artificial Intelligence,3.0,1,Mr. Chowdhury,A,Enrolled
CRS059401,2026025000000594,EEE101,Electrical Circuits,3.0,2,Ms. Akter,B,Enrolled
CRS059402,2026025000000594,EEE203,Digital Electronics,3.0,2,Mr. Chowdhury,B,Enrolled
CRS059403,2026025000000594,EEE221,Signals and Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS059404,2026025000000594,EEE303,Power Systems,3.0,2,Dr. Rahman,B,Enrolled
CRS059405,2026025000000594,EEE315,Control Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS059501,2026035100000595,BUS101,Principles of Management,3.0,3,Dr. Karim,C,Enrolled
CRS059502,2026035100000595,BUS203,Business Communication,3.0,3,Mr. Chowdhury,C,Enrolled
CRS059503,2026035100000595,FIN221,Corporate Finance,3.0,3,Ms. Akter,C,Enrolled
CRS059504,2026035100000595,MKT301,Marketing Management,3.0,3,Dr. Rahman,C,Enrolled
CRS059505,2026035100000595,ACC211,Financial Accounting,3.0,3,Dr. Karim,C,Enrolled
CRS059601,2026045200000596,ENG101,Composition and Rhetoric,3.0,4,Ms. Akter,D,Enrolled
CRS059602,2026045200000596,ENG205,Bangladeshi Literature,3.0,4,Dr. Karim,D,Enrolled
CRS059603,2026045200000596,ENG221,Phonetics,3.0,4,Ms. Akter,D,Enrolled
CRS059604,2026045200000596,ENG303,Postcolonial Studies,3.0,4,Mr. Chowdhury,D,Enrolled
CRS059605,2026045200000596,ENG315,ELT Methods,3.0,4,Dr. Karim,D,Enrolled
CRS059701,2026055300000597,LAW101,Legal System of Bangladesh,3.0,5,Ms. Akter,A,Enrolled
CRS059702,2026055300000597,LAW203,Constitutional Law,3.0,5,Prof. Sultana,A,Enrolled
CRS059703,2026055300000597,LAW221,Criminal Law,3.0,5,Prof. Sultana,A,Enrolled
CRS059704,2026055300000597,LAW303,Contract Law,3.0,5,Dr. Rahman,A,Enrolled
CRS059705,2026055300000597,LAW315,Land Laws,3.0,5,Dr. Rahman,A,Enrolled
CRS059801,2026065400000598,PHR101,Pharmaceutical Chemistry,3.0,6,Prof. Sultana,B,Enrolled
CRS059802,2026065400000598,PHR203,Pharmacognosy,3.0,6,Dr. Karim,B,Enrolled
CRS059803,2026065400000598,PHR221,Human Physiology,3.0,6,Dr. Rahman,B,Enrolled
CRS059804,2026065400000598,PHR303,Clinical Pharmacy,3.0,6,Prof. Sultana,B,Enrolled
CRS059805,2026065400000598,PHR315,Dosage Form Design,3.0,6,Prof. Sultana,B,Enrolled
CRS059901,2026075500000599,CE101,Engineering Drawing,3.0,7,Prof. Sultana,C,Enrolled
CRS059902,2026075500000599,CE203,Structural Mechanics,3.0,7,Dr. Rahman,C,Enrolled
CRS059903,2026075500000599,CE221,Surveying,3.0,7,Mr. Chowdhury,C,Enrolled
CRS059904,2026075500000599,CE303,Transportation Engineering,3.0,7,Mr. Chowdhury,C,Enrolled
CRS059905,2026075500000599,CE315,Environmental Engineering,3.0,7,Dr. Karim,C,Enrolled
CRS060001,2026085600000600,ECO101,Microeconomics,3.0,8,Dr. Karim,D,Enrolled
CRS060002,2026085600000600,ECO203,Macroeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS060003,2026085600000600,ECO221,Bangladesh Economy,3.0,8,Dr. Rahman,D,Enrolled
CRS060004,2026085600000600,ECO303,Development Economics,3.0,8,Ms. Akter,D,Enrolled
CRS060005,2026085600000600,ECO315,Econometrics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS060101,2026014900000601,CSE101,Structured Programming,3.0,1,Mr. Chowdhury,A,Enrolled
CRS060102,2026014900000601,CSE203,Data Structures,3.0,1,Dr. Rahman,A,Enrolled
CRS060103,2026014900000601,CSE211,Database Systems,3.0,1,Dr. Rahman,A,Enrolled
CRS060104,2026014900000601,CSE305,Operating Systems,3.0,1,Prof. Sultana,A,Enrolled
CRS060105,2026014900000601,CSE321,Artificial Intelligence,3.0,1,Dr. Karim,A,Enrolled
CRS060201,2026025000000602,EEE101,Electrical Circuits,3.0,2,Mr. Chowdhury,B,Enrolled
CRS060202,2026025000000602,EEE203,Digital Electronics,3.0,2,Dr. Rahman,B,Enrolled
CRS060203,2026025000000602,EEE221,Signals and Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS060204,2026025000000602,EEE303,Power Systems,3.0,2,Mr. Chowdhury,B,Enrolled
CRS060205,2026025000000602,EEE315,Control Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS060301,2026035100000603,BUS101,Principles of Management,3.0,3,Ms. Akter,C,Enrolled
CRS060302,2026035100000603,BUS203,Business Communication,3.0,3,Dr. Rahman,C,Enrolled
CRS060303,2026035100000603,FIN221,Corporate Finance,3.0,3,Mr. Chowdhury,C,Enrolled
CRS060304,2026035100000603,MKT301,Marketing Management,3.0,3,Dr. Rahman,C,Enrolled
CRS060305,2026035100000603,ACC211,Financial Accounting,3.0,3,Dr. Karim,C,Enrolled
CRS060401,2026045200000604,ENG101,Composition and Rhetoric,3.0,4,Mr. Chowdhury,D,Enrolled
CRS060402,2026045200000604,ENG205,Bangladeshi Literature,3.0,4,Prof. Sultana,D,Enrolled
CRS060403,2026045200000604,ENG221,Phonetics,3.0,4,Ms. Akter,D,Enrolled
CRS060404,2026045200000604,ENG303,Postcolonial Studies,3.0,4,Dr. Karim,D,Enrolled
CRS060405,2026045200000604,ENG315,ELT Methods,3.0,4,Mr. Chowdhury,D,Enrolled
CRS060501,2026055300000605,LAW101,Legal System of Bangladesh,3.0,5,Prof. Sultana,A,Enrolled
CRS060502,2026055300000605,LAW203,Constitutional Law,3.0,5,Ms. Akter,A,Enrolled
CRS060503,2026055300000605,LAW221,Criminal Law,3.0,5,Prof. Sultana,A,Enrolled
CRS060504,2026055300000605,LAW303,Contract Law,3.0,5,Dr. Karim,A,Enrolled
CRS060505,2026055300000605,LAW315,Land Laws,3.0,5,Mr. Chowdhury,A,Enrolled
CRS060601,2026065400000606,PHR101,Pharmaceutical Chemistry,3.0,6,Dr. Rahman,B,Enrolled
CRS060602,2026065400000606,PHR203,Pharmacognosy,3.0,6,Dr. Rahman,B,Enrolled
CRS060603,2026065400000606,PHR221,Human Physiology,3.0,6,Prof. Sultana,B,Enrolled
CRS060604,2026065400000606,PHR303,Clinical Pharmacy,3.0,6,Prof. Sultana,B,Enrolled
CRS060605,2026065400000606,PHR315,Dosage Form Design,3.0,6,Prof. Sultana,B,Enrolled
CRS060701,2026075500000607,CE101,Engineering Drawing,3.0,7,Dr. Rahman,C,Enrolled
CRS060702,2026075500000607,CE203,Structural Mechanics,3.0,7,Dr. Karim,C,Enrolled
CRS060703,2026075500000607,CE221,Surveying,3.0,7,Prof. Sultana,C,Enrolled
CRS060704,2026075500000607,CE303,Transportation Engineering,3.0,7,Dr. Karim,C,Enrolled
CRS060705,2026075500000607,CE315,Environmental Engineering,3.0,7,Mr. Chowdhury,C,Enrolled
CRS060801,2026085600000608,ECO101,Microeconomics,3.0,8,Prof. Sultana,D,Enrolled
CRS060802,2026085600000608,ECO203,Macroeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS060803,2026085600000608,ECO221,Bangladesh Economy,3.0,8,Ms. Akter,D,Enrolled
CRS060804,2026085600000608,ECO303,Development Economics,3.0,8,Prof. Sultana,D,Enrolled
CRS060805,2026085600000608,ECO315,Econometrics,3.0,8,Dr. Karim,D,Enrolled
CRS060901,2026014900000609,CSE101,Structured Programming,3.0,1,Prof. Sultana,A,Enrolled
CRS060902,2026014900000609,CSE203,Data Structures,3.0,1,Ms. Akter,A,Enrolled
CRS060903,2026014900000609,CSE211,Database Systems,3.0,1,Ms. Akter,A,Enrolled
CRS060904,2026014900000609,CSE305,Operating Systems,3.0,1,Dr. Karim,A,Enrolled
CRS060905,2026014900000609,CSE321,Artificial Intelligence,3.0,1,Mr. Chowdhury,A,Enrolled
CRS061001,2026025000000610,EEE101,Electrical Circuits,3.0,2,Dr. Rahman,B,Enrolled
CRS061002,2026025000000610,EEE203,Digital Electronics,3.0,2,Prof. Sultana,B,Enrolled
CRS061003,2026025000000610,EEE221,Signals and Systems,3.0,2,Ms. Akter,B,Enrolled
CRS061004,2026025000000610,EEE303,Power Systems,3.0,2,Ms. Akter,B,Enrolled
CRS061005,2026025000000610,EEE315,Control Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS061101,2026035100000611,BUS101,Principles of Management,3.0,3,Dr. Rahman,C,Enrolled
CRS061102,2026035100000611,BUS203,Business Communication,3.0,3,Mr. Chowdhury,C,Enrolled
CRS061103,2026035100000611,FIN221,Corporate Finance,3.0,3,Ms. Akter,C,Enrolled
CRS061104,2026035100000611,MKT301,Marketing Management,3.0,3,Dr. Karim,C,Enrolled
CRS061105,2026035100000611,ACC211,Financial Accounting,3.0,3,Dr. Rahman,C,Enrolled
CRS061201,2026045200000612,ENG101,Composition and Rhetoric,3.0,4,Dr. Karim,D,Enrolled
CRS061202,2026045200000612,ENG205,Bangladeshi Literature,3.0,4,Dr. Karim,D,Enrolled
CRS061203,2026045200000612,ENG221,Phonetics,3.0,4,Dr. Karim,D,Enrolled
CRS061204,2026045200000612,ENG303,Postcolonial Studies,3.0,4,Mr. Chowdhury,D,Enrolled
CRS061205,2026045200000612,ENG315,ELT Methods,3.0,4,Prof. Sultana,D,Enrolled
CRS061301,2026055300000613,LAW101,Legal System of Bangladesh,3.0,5,Mr. Chowdhury,A,Enrolled
CRS061302,2026055300000613,LAW203,Constitutional Law,3.0,5,Mr. Chowdhury,A,Enrolled
CRS061303,2026055300000613,LAW221,Criminal Law,3.0,5,Ms. Akter,A,Enrolled
CRS061304,2026055300000613,LAW303,Contract Law,3.0,5,Ms. Akter,A,Enrolled
CRS061305,2026055300000613,LAW315,Land Laws,3.0,5,Prof. Sultana,A,Enrolled
CRS061401,2026065400000614,PHR101,Pharmaceutical Chemistry,3.0,6,Mr. Chowdhury,B,Enrolled
CRS061402,2026065400000614,PHR203,Pharmacognosy,3.0,6,Prof. Sultana,B,Enrolled
CRS061403,2026065400000614,PHR221,Human Physiology,3.0,6,Mr. Chowdhury,B,Enrolled
CRS061404,2026065400000614,PHR303,Clinical Pharmacy,3.0,6,Ms. Akter,B,Enrolled
CRS061405,2026065400000614,PHR315,Dosage Form Design,3.0,6,Dr. Karim,B,Enrolled
CRS061501,2026075500000615,CE101,Engineering Drawing,3.0,7,Dr. Rahman,C,Enrolled
CRS061502,2026075500000615,CE203,Structural Mechanics,3.0,7,Dr. Karim,C,Enrolled
CRS061503,2026075500000615,CE221,Surveying,3.0,7,Dr. Rahman,C,Enrolled
CRS061504,2026075500000615,CE303,Transportation Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS061505,2026075500000615,CE315,Environmental Engineering,3.0,7,Prof. Sultana,C,Enrolled
CRS061601,2026085600000616,ECO101,Microeconomics,3.0,8,Ms. Akter,D,Enrolled
CRS061602,2026085600000616,ECO203,Macroeconomics,3.0,8,Dr. Rahman,D,Enrolled
CRS061603,2026085600000616,ECO221,Bangladesh Economy,3.0,8,Dr. Rahman,D,Enrolled
CRS061604,2026085600000616,ECO303,Development Economics,3.0,8,Ms. Akter,D,Enrolled
CRS061605,2026085600000616,ECO315,Econometrics,3.0,8,Dr. Karim,D,Enrolled
CRS061701,2026014900000617,CSE101,Structured Programming,3.0,1,Dr. Karim,A,Enrolled
CRS061702,2026014900000617,CSE203,Data Structures,3.0,1,Prof. Sultana,A,Enrolled
CRS061703,2026014900000617,CSE211,Database Systems,3.0,1,Ms. Akter,A,Enrolled
CRS061704,2026014900000617,CSE305,Operating Systems,3.0,1,Ms. Akter,A,Enrolled
CRS061705,2026014900000617,CSE321,Artificial Intelligence,3.0,1,Ms. Akter,A,Enrolled
CRS061801,2026025000000618,EEE101,Electrical Circuits,3.0,2,Mr. Chowdhury,B,Enrolled
CRS061802,2026025000000618,EEE203,Digital Electronics,3.0,2,Mr. Chowdhury,B,Enrolled
CRS061803,2026025000000618,EEE221,Signals and Systems,3.0,2,Ms. Akter,B,Enrolled
CRS061804,2026025000000618,EEE303,Power Systems,3.0,2,Prof. Sultana,B,Enrolled
CRS061805,2026025000000618,EEE315,Control Systems,3.0,2,Ms. Akter,B,Enrolled
CRS061901,2026035100000619,BUS101,Principles of Management,3.0,3,Dr. Karim,C,Enrolled
CRS061902,2026035100000619,BUS203,Business Communication,3.0,3,Prof. Sultana,C,Enrolled
CRS061903,2026035100000619,FIN221,Corporate Finance,3.0,3,Ms. Akter,C,Enrolled
CRS061904,2026035100000619,MKT301,Marketing Management,3.0,3,Dr. Rahman,C,Enrolled
CRS061905,2026035100000619,ACC211,Financial Accounting,3.0,3,Ms. Akter,C,Enrolled
CRS062001,2026045200000620,ENG101,Composition and Rhetoric,3.0,4,Ms. Akter,D,Enrolled
CRS062002,2026045200000620,ENG205,Bangladeshi Literature,3.0,4,Dr. Karim,D,Enrolled
CRS062003,2026045200000620,ENG221,Phonetics,3.0,4,Dr. Rahman,D,Enrolled
CRS062004,2026045200000620,ENG303,Postcolonial Studies,3.0,4,Dr. Rahman,D,Enrolled
CRS062005,2026045200000620,ENG315,ELT Methods,3.0,4,Dr. Rahman,D,Enrolled
CRS062101,2026055300000621,LAW101,Legal System of Bangladesh,3.0,5,Prof. Sultana,A,Enrolled
CRS062102,2026055300000621,LAW203,Constitutional Law,3.0,5,Dr. Rahman,A,Enrolled
CRS062103,2026055300000621,LAW221,Criminal Law,3.0,5,Dr. Rahman,A,Enrolled
CRS062104,2026055300000621,LAW303,Contract Law,3.0,5,Dr. Karim,A,Enrolled
CRS062105,2026055300000621,LAW315,Land Laws,3.0,5,Dr. Karim,A,Enrolled
CRS062201,2026065400000622,PHR101,Pharmaceutical Chemistry,3.0,6,Dr. Rahman,B,Enrolled
CRS062202,2026065400000622,PHR203,Pharmacognosy,3.0,6,Prof. Sultana,B,Enrolled
CRS062203,2026065400000622,PHR221,Human Physiology,3.0,6,Mr. Chowdhury,B,Enrolled
CRS062204,2026065400000622,PHR303,Clinical Pharmacy,3.0,6,Mr. Chowdhury,B,Enrolled
CRS062205,2026065400000622,PHR315,Dosage Form Design,3.0,6,Mr. Chowdhury,B,Enrolled
CRS062301,2026075500000623,CE101,Engineering Drawing,3.0,7,Mr. Chowdhury,C,Enrolled
CRS062302,2026075500000623,CE203,Structural Mechanics,3.0,7,Dr. Rahman,C,Enrolled
CRS062303,2026075500000623,CE221,Surveying,3.0,7,Mr. Chowdhury,C,Enrolled
CRS062304,2026075500000623,CE303,Transportation Engineering,3.0,7,Dr. Rahman,C,Enrolled
CRS062305,2026075500000623,CE315,Environmental Engineering,3.0,7,Ms. Akter,C,Enrolled
CRS062401,2026085600000624,ECO101,Microeconomics,3.0,8,Dr. Karim,D,Enrolled
CRS062402,2026085600000624,ECO203,Macroeconomics,3.0,8,Mr. Chowdhury,D,Enrolled
CRS062403,2026085600000624,ECO221,Bangladesh Economy,3.0,8,Prof. Sultana,D,Enrolled
CRS062404,2026085600000624,ECO303,Development Economics,3.0,8,Mr. Chowdhury,D,Enrolled
