exam_id,student_id,semester,course_code,exam_type,exam_date,marks,grade,gpa
EXM052802,2026085600000528,8,ECO203,Final,2026-07-11,95,A+,4.00
EXM052803,2026085600000528,8,ECO221,Final,2026-07-12,57,B-,2.75
EXM052804,2026085600000528,8,ECO303,Final,2026-07-13,73,A-,3.50
EXM052805,2026085600000528,8,ECO315,Final,2026-07-14,81,A+,4.00
EXM052901,2026014900000529,1,CSE101,Final,2026-07-11,57,B-,2.75
EXM052902,2026014900000529,1,CSE203,Final,2026-07-12,87,A+,4.00
EXM052903,2026014900000529,1,CSE211,Final,2026-07-13,95,A+,4.00
EXM052904,2026014900000529,1,CSE305,Final,2026-07-14,68,B+,3.25
EXM052905,2026014900000529,1,CSE321,Final,2026-07-15,42,D,2.00
EXM053001,2026025000000530,2,EEE101,Final,2026-07-12,71,A-,3.50
EXM053002,2026025000000530,2,EEE203,Final,2026-07-13,46,C,2.25
EXM053003,2026025000000530,2,EEE221,Final,2026-07-14,95,A+,4.00
EXM053004,2026025000000530,2,EEE303,Final,2026-07-15,90,A+,4.00
EXM053005,2026025000000530,2,EEE315,Final,2026-07-16,82,A+,4.00
EXM053101,2026035100000531,3,BUS101,Final,2026-07-13,51,C+,2.50
EXM053102,2026035100000531,3,BUS203,Final,2026-07-14,47,C,2.25
EXM053103,2026035100000531,3,FIN221,Final,2026-07-15,61,B,3.00
EXM053104,2026035100000531,3,MKT301,Final,2026-07-16,75,A,3.75
EXM053105,2026035100000531,3,ACC211,Final,2026-07-17,97,A+,4.00
EXM053201,2026045200000532,4,ENG101,Final,2026-07-14,90,A+,4.00
EXM053202,2026045200000532,4,ENG205,Final,2026-07-15,86,A+,4.00
EXM053203,2026045200000532,4,ENG221,Final,2026-07-16,58,B-,2.75
EXM053204,2026045200000532,4,ENG303,Final,2026-07-17,69,B+,3.25
EXM053205,2026045200000532,4,ENG315,Final,2026-07-18,59,B-,2.75
EXM053301,2026055300000533,5,LAW101,Final,2026-07-15,43,D,2.00
EXM053302,2026055300000533,5,LAW203,Final,2026-07-16,41,D,2.00
EXM053303,2026055300000533,5,LAW221,Final,2026-07-17,73,A-,3.50
EXM053304,2026055300000533,5,LAW303,Final,2026-07-18,74,A-,3.50
EXM053305,2026055300000533,5,LAW315,Final,2026-07-19,55,B-,2.75
EXM053401,2026065400000534,6,PHR101,Final,2026-07-16,51,C+,2.50
EXM053402,2026065400000534,6,PHR203,Final,2026-07-17,91,A+,4.00
EXM053403,2026065400000534,6,PHR221,Final,2026-07-18,69,B+,3.25
EXM053404,2026065400000534,6,PHR303,Final,2026-07-19,56,B-,2.75
EXM053405,2026065400000534,6,PHR315,Final,2026-07-20,86,A+,4.00
EXM053501,2026075500000535,7,CE101,Final,2026-07-17,61,B,3.00
EXM053502,2026075500000535,7,CE203,Final,2026-07-18,74,A-,3.50
EXM053503,2026075500000535,7,CE221,Final,2026-07-19,92,A+,4.00
EXM053504,2026075500000535,7,CE303,Final,2026-07-20,84,A+,4.00
EXM053505,2026075500000535,7,CE315,Final,2026-07-21,93,A+,4.00
EXM053601,2026085600000536,8,ECO101,Final,2026-07-18,63,B,3.00
EXM053602,2026085600000536,8,ECO203,Final,2026-07-19,83,A+,4.00
EXM053603,2026085600000536,8,ECO221,Final,2026-07-20,96,A+,4.00
EXM053604,2026085600000536,8,ECO303,Final,2026-07-21,74,A-,3.50
EXM053605,2026085600000536,8,ECO315,Final,2026-07-22,49,C,2.25
EXM053701,2026014900000537,1,CSE101,Final,2026-07-19,77,A,3.75
EXM053702,2026014900000537,1,CSE203,Final,2026-07-20,97,A+,4.00
EXM053703,2026014900000537,1,CSE211,Final,2026-07-21,47,C,2.25
EXM053704,2026014900000537,1,CSE305,Final,2026-07-22,85,A+,4.00
EXM053705,2026014900000537,1,CSE321,Final,2026-07-23,96,A+,4.00
EXM053801,2026025000000538,2,EEE101,Final,2026-07-20,80,A+,4.00
EXM053802,2026025000000538,2,EEE203,Final,2026-07-21,47,C,2.25
EXM053803,2026025000000538,2,EEE221,Final,2026-07-22,86,A+,4.00
EXM053804,2026025000000538,2,EEE303,Final,2026-07-23,44,D,2.00
EXM053805,2026025000000538,2,EEE315,Final,2026-07-24,60,B,3.00
EXM053901,2026035100000539,3,BUS101,Final,2026-07-21,42,D,2.00
EXM053902,2026035100000539,3,BUS203,Final,2026-07-22,79,A,3.75
EXM053903,2026035100000539,3,FIN221,Final,2026-07-23,68,B+,3.25
EXM053904,2026035100000539,3,MKT301,Final,2026-07-24,75,A,3.75
EXM053905,2026035100000539,3,ACC211,Final,2026-07-25,69,B+,3.25
EXM054001,2026045200000540,4,ENG101,Final,2026-07-02,76,A,3.75
EXM054002,2026045200000540,4,ENG205,Final,2026-07-03,61,B,3.00
EXM054003,2026045200000540,4,ENG221,Final,2026-07-04,84,A+,4.00
EXM054004,2026045200000540,4,ENG303,Final,2026-07-05,86,A+,4.00
EXM054005,2026045200000540,4,ENG315,Final,2026-07-06,89,A+,4.00
EXM054101,2026055300000541,5,LAW101,Final,2026-07-03,45,C,2.25
EXM054102,2026055300000541,5,LAW203,Final,2026-07-04,54,C+,2.50
EXM054103,2026055300000541,5,LAW221,Final,2026-07-05,72,A-,3.50
EXM054104,2026055300000541,5,LAW303,Final,2026-07-06,49,C,2.25
EXM054105,2026055300000541,5,LAW315,Final,2026-07-07,87,A+,4.00
EXM054201,2026065400000542,6,PHR101,Final,2026-07-04,41,D,2.00
EXM054202,2026065400000542,6,PHR203,Final,2026-07-05,50,C+,2.50
EXM054203,2026065400000542,6,PHR221,Final,2026-07-06,47,C,2.25
EXM054204,2026065400000542,6,PHR303,Final,2026-07-07,85,A+,4.00
EXM054205,2026065400000542,6,PHR315,Final,2026-07-08,87,A+,4.00
EXM054301,2026075500000543,7,CE101,Final,2026-07-05,43,D,2.00
EXM054302,2026075500000543,7,CE203,Final,2026-07-06,50,C+,2.50
EXM054303,2026075500000543,7,CE221,Final,2026-07-07,95,A+,4.00
EXM054304,2026075500000543,7,CE303,Final,2026-07-08,53,C+,2.50
EXM054305,2026075500000543,7,CE315,Final,2026-07-09,43,D,2.00
EXM054401,2026085600000544,8,ECO101,Final,2026-07-06,69,B+,3.25
EXM054402,2026085600000544,8,ECO203,Final,2026-07-07,51,C+,2.50
EXM054403,2026085600000544,8,ECO221,Final,2026-07-08,67,B+,3.25
EXM054404,2026085600000544,8,ECO303,Final,2026-07-09,79,A,3.75
EXM054405,2026085600000544,8,ECO315,Final,2026-07-10,78,A,3.75
EXM054501,2026014900000545,1,CSE101,Final,2026-07-07,55,B-,2.75
EXM054502,2026014900000545,1,CSE203,Final,2026-07-08,42,D,2.00
EXM054503,2026014900000545,1,CSE211,Final,2026-07-09,82,A+,4.00
EXM054504,2026014900000545,1,CSE305,Final,2026-07-10,82,A+,4.00
EXM054505,2026014900000545,1,CSE321,Final,2026-07-11,41,D,2.00
EXM054601,2026025000000546,2,EEE101,Final,2026-07-08,55,B-,2.75
EXM054602,2026025000000546,2,EEE203,Final,2026-07-09,84,A+,4.00
EXM054603,2026025000000546,2,EEE221,Final,2026-07-10,50,C+,2.50
EXM054604,2026025000000546,2,EEE303,Final,2026-07-11,41,D,2.00
EXM054605,2026025000000546,2,EEE315,Final,2026-07-12,92,A+,4.00
EXM054701,2026035100000547,3,BUS101,Final,2026-07-09,77,A,3.75
EXM054702,2026035100000547,3,BUS203,Final,2026-07-10,90,A+,4.00
EXM054703,2026035100000547,3,FIN221,Final,2026-07-11,66,B+,3.25
EXM054704,2026035100000547,3,MKT301,Final,2026-07-12,75,A,3.75
EXM054705,2026035100000547,3,ACC211,Final,2026-07-13,62,B,3.00
EXM054801,2026045200000548,4,ENG101,Final,2026-07-10,91,A+,4.00
EXM054802,2026045200000548,4,ENG205,Final,2026-07-11,40,D,2.00
EXM054803,2026045200000548,4,ENG221,Final,2026-07-12,60,B,3.00
EXM054804,2026045200000548,4,ENG303,Final,2026-07-13,67,B+,3.25
EXM054805,2026045200000548,4,ENG315,Final,2026-07-14,73,A-,3.50
EXM054901,2026055300000549,5,LAW101,Final,2026-07-11,40,D,2.00
EXM054902,2026055300000549,5,LAW203,Final,2026-07-12,47,C,2.25
EXM054903,2026055300000549,5,LAW221,Final,2026-07-13,61,B,3.00
EXM054904,2026055300000549,5,LAW303,Final,2026-07-14,97,A+,4.00
EXM054905,2026055300000549,5,LAW315,Final,2026-07-15,80,A+,4.00
EXM055001,2026065400000550,6,PHR101,Final,2026-07-12,71,A-,3.50
EXM055002,2026065400000550,6,PHR203,Final,2026-07-13,66,B+,3.25
EXM055003,2026065400000550,6,PHR221,Final,2026-07-14,75,A,3.75
EXM055004,2026065400000550,6,PHR303,Final,2026-07-15,70,A-,3.50
EXM055005,2026065400000550,6,PHR315,Final,2026-07-16,88,A+,4.00
EXM055101,2026075500000551,7,CE101,Final,2026-07-13,57,B-,2.75
EXM055102,2026075500000551,7,CE203,Final,2026-07-14,46,C,2.25
EXM055103,2026075500000551,7,CE221,Final,2026-07-15,61,B,3.00
EXM055104,2026075500000551,7,CE303,Final,2026-07-16,72,A-,3.50
EXM055105,2026075500000551,7,CE315,Final,2026-07-17,46,C,2.25
EXM055201,2026085600000552,8,ECO101,Final,2026-07-14,92,A+,4.00
EXM055202,2026085600000552,8,ECO203,Final,2026-07-15,77,A,3.75
EXM055203,2026085600000552,8,ECO221,Final,2026-07-16,65,B+,3.25
EXM055204,2026085600000552,8,ECO303,Final,2026-07-17,87,A+,4.00
EXM055205,2026085600000552,8,ECO315,Final,2026-07-18,97,A+,4.00
EXM055301,2026014900000553,1,CSE101,Final,2026-07-15,58,B-,2.75
EXM055302,2026014900000553,1,CSE203,Final,2026-07-16,48,C,2.25
EXM055303,2026014900000553,1,CSE211,Final,2026-07-17,42,D,2.00
EXM055304,2026014900000553,1,CSE305,Final,2026-07-18,70,A-,3.50
EXM055305,2026014900000553,1,CSE321,Final,2026-07-19,75,A,3.75
EXM055401,2026025000000554,2,EEE101,Final,2026-07-16,70,A-,3.50
EXM055402,2026025000000554,2,EEE203,Final,2026-07-17,81,A+,4.00
EXM055403,2026025000000554,2,EEE221,Final,2026-07-18,84,A+,4.00
EXM055404,2026025000000554,2,EEE303,Final,2026-07-19,82,A+,4.00
EXM055405,2026025000000554,2,EEE315,Final,2026-07-20,47,C,2.25
EXM055501,2026035100000555,3,BUS101,Final,2026-07-17,75,A,3.75
EXM055502,2026035100000555,3,BUS203,Final,2026-07-18,41,D,2.00
EXM055503,2026035100000555,3,FIN221,Final,2026-07-19,65,B+,3.25
EXM055504,2026035100000555,3,MKT301,Final,2026-07-20,45,C,2.25
EXM055505,2026035100000555,3,ACC211,Final,2026-07-21,77,A,3.75
EXM055601,2026045200000556,4,ENG101,Final,2026-07-18,83,A+,4.00
EXM055602,2026045200000556,4,ENG205,Final,2026-07-19,42,D,2.00
EXM055603,2026045200000556,4,ENG221,Final,2026-07-20,41,D,2.00
EXM055604,2026045200000556,4,ENG303,Final,2026-07-21,44,D,2.00
EXM055605,2026045200000556,4,ENG315,Final,2026-07-22,56,B-,2.75
EXM055701,2026055300000557,5,LAW101,Final,2026-07-19,67,B+,3.25
EXM055702,2026055300000557,5,LAW203,Final,2026-07-20,60,B,3.00
EXM055703,2026055300000557,5,LAW221,Final,2026-07-21,67,B+,3.25
EXM055704,2026055300000557,5,LAW303,Final,2026-07-22,46,C,2.25
EXM055705,2026055300000557,5,LAW315,Final,2026-07-23,82,A+,4.00
EXM055801,2026065400000558,6,PHR101,Final,2026-07-20,66,B+,3.25
EXM055802,2026065400000558,6,PHR203,Final,2026-07-21,74,A-,3.50
EXM055803,2026065400000558,6,PHR221,Final,2026-07-22,68,B+,3.25
EXM055804,2026065400000558,6,PHR303,Final,2026-07-23,97,A+,4.00
EXM055805,2026065400000558,6,PHR315,Final,2026-07-24,61,B,3.00
EXM055901,2026075500000559,7,CE101,Final,2026-07-21,41,D,2.00
EXM055902,2026075500000559,7,CE203,Final,2026-07-22,50,C+,2.50
EXM055903,2026075500000559,7,CE221,Final,2026-07-23,73,A-,3.50
EXM055904,2026075500000559,7,CE303,Final,2026-07-24,87,A+,4.00
EXM055905,2026075500000559,7,CE315,Final,2026-07-25,40,D,2.00
EXM056001,2026085600000560,8,ECO101,Final,2026-07-02,86,A+,4.00
EXM056002,2026085600000560,8,ECO203,Final,2026-07-03,91,A+,4.00
EXM056003,2026085600000560,8,ECO221,Final,2026-07-04,61,B,3.00
EXM056004,2026085600000560,8,ECO303,Final,2026-07-05,66,B+,3.25
EXM056005,2026085600000560,8,ECO315,Final,2026-07-06,86,A+,4.00
EXM056101,2026014900000561,1,CSE101,Final,2026-07-03,63,B,3.00
EXM056102,2026014900000561,1,CSE203,Final,2026-07-04,86,A+,4.00
EXM056103,2026014900000561,1,CSE211,Final,2026-07-05,78,A,3.75
EXM056104,2026014900000561,1,CSE305,Final,2026-07-06,86,A+,4.00
EXM056105,2026014900000561,1,CSE321,Final,2026-07-07,79,A,3.75
EXM056201,2026025000000562,2,EEE101,Final,2026-07-04,61,B,3.00
EXM056202,2026025000000562,2,EEE203,Final,2026-07-05,67,B+,3.25
EXM056203,2026025000000562,2,EEE221,Final,2026-07-06,96,A+,4.00
EXM056204,2026025000000562,2,EEE303,Final,2026-07-07,61,B,3.00
EXM056205,2026025000000562,2,EEE315,Final,2026-07-08,65,B+,3.25
EXM056301,2026035100000563,3,BUS101,Final,2026-07-05,73,A-,3.50
EXM056302,2026035100000563,3,BUS203,Final,2026-07-06,65,B+,3.25
EXM056303,2026035100000563,3,FIN221,Final,2026-07-07,77,A,3.75
EXM056304,2026035100000563,3,MKT301,Final,2026-07-08,50,C+,2.50
EXM056305,2026035100000563,3,ACC211,Final,2026-07-09,96,A+,4.00
EXM056401,2026045200000564,4,ENG101,Final,2026-07-06,40,D,2.00
EXM056402,2026045200000564,4,ENG205,Final,2026-07-07,40,D,2.00
EXM056403,2026045200000564,4,ENG221,Final,2026-07-08,40,D,2.00
EXM056404,2026045200000564,4,ENG303,Final,2026-07-09,47,C,2.25
EXM056405,2026045200000564,4,ENG315,Final,2026-07-10,43,D,2.00
EXM056501,2026055300000565,5,LAW101,Final,2026-07-07,64,B,3.00
EXM056502,2026055300000565,5,LAW203,Final,2026-07-08,73,A-,3.50
EXM056503,2026055300000565,5,LAW221,Final,2026-07-09,59,B-,2.75
EXM056504,2026055300000565,5,LAW303,Final,2026-07-10,53,C+,2.50
EXM056505,2026055300000565,5,LAW315,Final,2026-07-11,44,D,2.00
EXM056601,2026065400000566,6,PHR101,Final,2026-07-08,51,C+,2.50
EXM056602,2026065400000566,6,PHR203,Final,2026-07-09,40,D,2.00
EXM056603,2026065400000566,6,PHR221,Final,2026-07-10,77,A,3.75
EXM056604,2026065400000566,6,PHR303,Final,2026-07-11,46,C,2.25
EXM056605,2026065400000566,6,PHR315,Final,2026-07-12,83,A+,4.00
EXM056701,2026075500000567,7,CE101,Final,2026-07-09,41,D,2.00
EXM056702,2026075500000567,7,CE203,Final,2026-07-10,90,A+,4.00
EXM056703,2026075500000567,7,CE221,Final,2026-07-11,66,B+,3.25
EXM056704,2026075500000567,7,CE303,Final,2026-07-12,87,A+,4.00
EXM056705,2026075500000567,7,CE315,Final,2026-07-13,48,C,2.25
EXM056801,2026085600000568,8,ECO101,Final,2026-07-10,70,A-,3.50
EXM056802,2026085600000568,8,ECO203,Final,2026-07-11,56,B-,2.75
EXM056803,2026085600000568,8,ECO221,Final,2026-07-12,62,B,3.00
EXM056804,2026085600000568,8,ECO303,Final,2026-07-13,41,D,2.00
EXM056805,2026085600000568,8,ECO315,Final,2026-07-14,44,D,2.00
EXM056901,2026014900000569,1,CSE101,Final,2026-07-11,96,A+,4.00
EXM056902,2026014900000569,1,CSE203,Final,2026-07-12,79,A,3.75
EXM056903,2026014900000569,1,CSE211,Final,2026-07-13,71,A-,3.50
EXM056904,2026014900000569,1,CSE305,Final,2026-07-14,81,A+,4.00
EXM056905,2026014900000569,1,CSE321,Final,2026-07-15,71,A-,3.50
EXM057001,2026025000000570,2,EEE101,Final,2026-07-12,43,D,2.00
EXM057002,2026025000000570,2,EEE203,Final,2026-07-13,83,A+,4.00
EXM057003,2026025000000570,2,EEE221,Final,2026-07-14,42,D,2.00
EXM057004,2026025000000570,2,EEE303,Final,2026-07-15,62,B,3.00
EXM057005,2026025000000570,2,EEE315,Final,2026-07-16,50,C+,2.50
EXM057101,2026035100000571,3,BUS101,Final,2026-07-13,66,B+,3.25
EXM057102,2026035100000571,3,BUS203,Final,2026-07-14,85,A+,4.00
EXM057103,2026035100000571,3,FIN221,Final,2026-07-15,64,B,3.00
EXM057104,2026035100000571,3,MKT301,Final,2026-07-16,48,C,2.25
EXM057105,2026035100000571,3,ACC211,Final,2026-07-17,84,A+,4.00
EXM057201,2026045200000572,4,ENG101,Final,2026-07-14,52,C+,2.50
EXM057202,2026045200000572,4,ENG205,Final,2026-07-15,86,A+,4.00
EXM057203,2026045200000572,4,ENG221,Final,2026-07-16,80,A+,4.00
EXM057204,2026045200000572,4,ENG303,Final,2026-07-17,93,A+,4.00
EXM057205,2026045200000572,4,ENG315,Final,2026-07-18,77,A,3.75
EXM057301,2026055300000573,5,LAW101,Final,2026-07-15,61,B,3.00
EXM057302,2026055300000573,5,LAW203,Final,2026-07-16,56,B-,2.75
EXM057303,2026055300000573,5,LAW221,Final,2026-07-17,78,A,3.75
EXM057304,2026055300000573,5,LAW303,Final,2026-07-18,77,A,3.75
EXM057305,2026055300000573,5,LAW315,Final,2026-07-19,67,B+,3.25
EXM057401,2026065400000574,6,PHR101,Final,2026-07-16,79,A,3.75
EXM057402,2026065400000574,6,PHR203,Final,2026-07-17,68,B+,3.25
EXM057403,2026065400000574,6,PHR221,Final,2026-07-18,69,B+,3.25
EXM057404,2026065400000574,6,PHR303,Final,2026-07-19,41,D,2.00
EXM057405,2026065400000574,6,PHR315,Final,2026-07-20,46,C,2.25
EXM057501,2026075500000575,7,CE101,Final,2026-07-17,96,A+,4.00
EXM057502,2026075500000575,7,CE203,Final,2026-07-18,60,B,3.00
EXM057503,2026075500000575,7,CE221,Final,2026-07-19,58,B-,2.75
EXM057504,2026075500000575,7,CE303,Final,2026-07-20,70,A-,3.50
EXM057505,2026075500000575,7,CE315,Final,2026-07-21,52,C+,2.50
EXM057601,2026085600000576,8,ECO101,Final,2026-07-18,71,A-,3.50
EXM057602,2026085600000576,8,ECO203,Final,2026-07-19,40,D,2.00
EXM057603,2026085600000576,8,ECO221,Final,2026-07-20,87,A+,4.00
EXM057604,2026085600000576,8,ECO303,Final,2026-07-21,95,A+,4.00
EXM057605,2026085600000576,8,ECO315,Final,2026-07-22,85,A+,4.00
EXM057701,2026014900000577,1,CSE101,Final,2026-07-19,97,A+,4.00
EXM057702,2026014900000577,1,CSE203,Final,2026-07-20,92,A+,4.00
EXM057703,2026014900000577,1,CSE211,Final,2026-07-21,41,D,2.00
EXM057704,2026014900000577,1,CSE305,Final,2026-07-22,77,A,3.75
EXM057705,2026014900000577,1,CSE321,Final,2026-07-23,57,B-,2.75
EXM057801,2026025000000578,2,EEE101,Final,2026-07-20,64,B,3.00
EXM057802,2026025000000578,2,EEE203,Final,2026-07-21,44,D,2.00
EXM057803,2026025000000578,2,EEE221,Final,2026-07-22,69,B+,3.25
EXM057804,2026025000000578,2,EEE303,Final,2026-07-23,54,C+,2.50
EXM057805,2026025000000578,2,EEE315,Final,2026-07-24,63,B,3.00
EXM057901,2026035100000579,3,BUS101,Final,2026-07-21,63,B,3.00
EXM057902,2026035100000579,3,BUS203,Final,2026-07-22,53,C+,2.50
EXM057903,2026035100000579,3,FIN221,Final,2026-07-23,90,A+,4.00
EXM057904,2026035100000579,3,MKT301,Final,2026-07-24,54,C+,2.50
EXM057905,2026035100000579,3,ACC211,Final,2026-07-25,65,B+,3.25
EXM058001,2026045200000580,4,ENG101,Final,2026-07-02,55,B-,2.75
EXM058002,2026045200000580,4,ENG205,Final,2026-07-03,89,A+,4.00
EXM058003,2026045200000580,4,ENG221,Final,2026-07-04,87,A+,4.00
EXM058004,2026045200000580,4,ENG303,Final,2026-07-05,63,B,3.00
EXM058005,2026045200000580,4,ENG315,Final,2026-07-06,72,A-,3.50
EXM058101,2026055300000581,5,LAW101,Final,2026-07-03,87,A+,4.00
EXM058102,2026055300000581,5,LAW203,Final,2026-07-04,92,A+,4.00
EXM058103,2026055300000581,5,LAW221,Final,2026-07-05,43,D,2.00
EXM058104,2026055300000581,5,LAW303,Final,2026-07-06,90,A+,4.00
EXM058105,2026055300000581,5,LAW315,Final,2026-07-07,49,C,2.25
EXM058201,2026065400000582,6,PHR101,Final,2026-07-04,58,B-,2.75
EXM058202,2026065400000582,6,PHR203,Final,2026-07-05,76,A,3.75
EXM058203,2026065400000582,6,PHR221,Final,2026-07-06,89,A+,4.00
EXM058204,2026065400000582,6,PHR303,Final,2026-07-07,70,A-,3.50
EXM058205,2026065400000582,6,PHR315,Final,2026-07-08,52,C+,2.50
EXM058301,2026075500000583,7,CE101,Final,2026-07-05,47,C,2.25
EXM058302,2026075500000583,7,CE203,Final,2026-07-06,94,A+,4.00
EXM058303,2026075500000583,7,CE221,Final,2026-07-07,95,A+,4.00
EXM058304,2026075500000583,7,CE303,Final,2026-07-08,93,A+,4.00
EXM058305,2026075500000583,7,CE315,Final,2026-07-09,56,B-,2.75
EXM058401,2026085600000584,8,ECO101,Final,2026-07-06,55,B-,2.75
EXM058402,2026085600000584,8,ECO203,Final,2026-07-07,87,A+,4.00
EXM058403,2026085600000584,8,ECO221,Final,2026-07-08,87,A+,4.00
EXM058404,2026085600000584,8,ECO303,Final,2026-07-09,96,A+,4.00
EXM058405,2026085600000584,8,ECO315,Final,2026-07-10,83,A+,4.00
EXM058501,2026014900000585,1,CSE101,Final,2026-07-07,62,B,3.00
EXM058502,2026014900000585,1,CSE203,Final,2026-07-08,81,A+,4.00
EXM058503,2026014900000585,1,CSE211,Final,2026-07-09,88,A+,4.00
EXM058504,2026014900000585,1,CSE305,Final,2026-07-10,43,D,2.00
EXM058505,2026014900000585,1,CSE321,Final,2026-07-11,85,A+,4.00
EXM058601,2026025000000586,2,EEE101,Final,2026-07-08,42,D,2.00
EXM058602,2026025000000586,2,EEE203,Final,2026-07-09,75,A,3.75
EXM058603,2026025000000586,2,EEE221,Final,2026-07-10,75,A,3.75
EXM058604,2026025000000586,2,EEE303,Final,2026-07-11,41,D,2.00
EXM058605,2026025000000586,2,EEE315,Final,2026-07-12,48,C,2.25
EXM058701,2026035100000587,3,BUS101,Final,2026-07-09,40,D,2.00
EXM058702,2026035100000587,3,BUS203,Final,2026-07-10,97,A+,4.00
EXM058703,2026035100000587,3,FIN221,Final,2026-07-11,75,A,3.75
EXM058704,2026035100000587,3,MKT301,Final,2026-07-12,82,A+,4.00
EXM058705,2026035100000587,3,ACC211,Final,2026-07-13,91,A+,4.00
EXM058801,2026045200000588,4,ENG101,Final,2026-07-10,42,D,2.00
EXM058802,2026045200000588,4,ENG205,Final,2026-07-11,40,D,2.00
EXM058803,2026045200000588,4,ENG221,Final,2026-07-12,63,B,3.00
EXM058804,2026045200000588,4,ENG303,Final,2026-07-13,81,A+,4.00
EXM058805,2026045200000588,4,ENG315,Final,2026-07-14,95,A+,4.00
EXM058901,2026055300000589,5,LAW101,Final,2026-07-11,42,D,2.00
EXM058902,2026055300000589,5,LAW203,Final,2026-07-12,97,A+,4.00
EXM058903,2026055300000589,5,LAW221,Final,2026-07-13,68,B+,3.25
EXM058904,2026055300000589,5,LAW303,Final,2026-07-14,85,A+,4.00
EXM058905,2026055300000589,5,LAW315,Final,2026-07-15,57,B-,2.75
EXM059001,2026065400000590,6,PHR101,Final,2026-07-12,52,C+,2.50
EXM059002,2026065400000590,6,PHR203,Final,2026-07-13,79,A,3.75
EXM059003,2026065400000590,6,PHR221,Final,2026-07-14,75,A,3.75
EXM059004,2026065400000590,6,PHR303,Final,2026-07-15,84,A+,4.00
EXM059005,2026065400000590,6,PHR315,Final,2026-07-16,73,A-,3.50
EXM059101,2026075500000591,7,CE101,Final,2026-07-13,52,C+,2.50
EXM059102,2026075500000591,7,CE203,Final,2026-07-14,96,A+,4.00
EXM059103,2026075500000591,7,CE221,Final,2026-07-15,65,B+,3.25
EXM059104,2026075500000591,7,CE303,Final,2026-07-16,50,C+,2.50
EXM059105,2026075500000591,7,CE315,Final,2026-07-17,78,A,3.75
EXM059201,2026085600000592,8,ECO101,Final,2026-07-14,47,C,2.25
EXM059202,2026085600000592,8,ECO203,Final,2026-07-15,49,C,2.25
EXM059203,2026085600000592,8,ECO221,Final,2026-07-16,79,A,3.75
EXM059204,2026085600000592,8,ECO303,Final,2026-07-17,87,A+,4.00
EXM059205,2026085600000592,8,ECO315,Final,2026-07-18,42,D,2.00
EXM059301,2026014900000593,1,CSE101,Final,2026-07-15,81,A+,4.00
EXM059302,2026014900000593,1,CSE203,Final,2026-07-16,45,C,2.25
EXM059303,2026014900000593,1,CSE211,Final,2026-07-17,69,B+,3.25
EXM059304,2026014900000593,1,CSE305,Final,2026-07-18,54,C+,2.50
EXM059305,2026014900000593,1,CSE321,Final,2026-07-19,68,B+,3.25
EXM059401,2026025000000594,2,EEE101,Final,2026-07-16,83,A+,4.00
EXM059402,2026025000000594,2,EEE203,Final,2026-07-17,77,A,3.75
EXM059403,2026025000000594,2,EEE221,Final,2026-07-18,45,C,2.25
EXM059404,2026025000000594,2,EEE303,Final,2026-07-19,41,D,2.00
EXM059405,2026025000000594,2,EEE315,Final,2026-07-20,77,A,3.75
EXM059501,2026035100000595,3,BUS101,Final,2026-07-17,50,C+,2.50
EXM059502,2026035100000595,3,BUS203,Final,2026-07-18,77,A,3.75
EXM059503,2026035100000595,3,FIN221,Final,2026-07-19,67,B+,3.25
EXM059504,2026035100000595,3,MKT301,Final,2026-07-20,53,C+,2.50
EXM059505,2026035100000595,3,ACC211,Final,2026-07-21,62,B,3.00
EXM059601,2026045200000596,4,ENG101,Final,2026-07-18,50,C+,2.50
EXM059602,2026045200000596,4,ENG205,Final,2026-07-19,44,D,2.00
EXM059603,2026045200000596,4,ENG221,Final,2026-07-20,62,B,3.00
EXM059604,2026045200000596,4,ENG303,Final,2026-07-21,56,B-,2.75
EXM059605,2026045200000596,4,ENG315,Final,2026-07-22,74,A-,3.50
EXM059701,2026055300000597,5,LAW101,Final,2026-07-19,96,A+,4.00
EXM059702,2026055300000597,5,LAW203,Final,2026-07-20,62,B,3.00
EXM059703,2026055300000597,5,LAW221,Final,2026-07-21,66,B+,3.25
